"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g4633","g4633",3.19180641877793,-1.1697654804089,4.58524833710548,4.93948985621678e-05,0.000341493712026844
"g16709","g16709",1.90223704508466,4.968672043946,4.58493967527494,4.94338862749779e-05,0.000341612565955788
"g4742","g4742",-3.20389304168201,-1.65610020406894,-4.58448429425366,4.94950520185592e-05,0.000341884508720528
"g14909","g14909",3.4097685256151,-2.33969650472245,4.58333687659879,4.96476065099537e-05,0.000342787196841632
"g13379","g13379",-2.36643047259388,6.39575854830576,-4.58229379317161,4.97815937855579e-05,0.000343560950859114
"g2381","g2381",1.58723548730871,5.7574546007909,4.58013712300377,5.00668015305349e-05,0.000345377192072215
"g19020","g19020",-2.57382726187734,0.427124255306596,-4.57809248792712,5.03387472788979e-05,0.000347100389838173
"g18604","g18604",-6.43018625607088,-2.58979784450133,-4.58177180800374,5.0445865390844e-05,0.000347686037058354
"g3787","g3787",2.09469030710954,0.878833729866531,4.57382268208779,5.09112750077564e-05,0.000350739522284205
"g17000","g17000",2.21764183952421,4.33300378484741,4.57355538191571,5.0947335724781e-05,0.000350833740252414
"g22418","g22418",-2.07093769880005,2.89044848667195,-4.57237828945049,5.11064302734782e-05,0.000351774739427415
"g9236","g9236",1.66905742966924,1.65898324680228,4.57087451033984,5.13104016169288e-05,0.000353023671879774
"g18818","g18818",-1.38141192530217,6.46850661513713,-4.5688150348321,5.15910648515961e-05,0.000354798929100073
"g11292","g11292",1.90898043551001,4.89641373675597,4.56854237075224,5.16283377896704e-05,0.000354899534288379
"g7799","g7799",3.23861080432747,0.316908275269734,4.56777599648116,5.17351045667828e-05,0.000355477551019372
"g22885","g22885",1.84221318237866,4.78590996112712,4.56441691560928,5.21955700337468e-05,0.00035848429848331
"g15744","g15744",-1.95710990417717,3.87536910197018,-4.5631842558326,5.23662576856906e-05,0.000359499061194844
"g18443","g18443",-1.80499191347153,2.46586065376644,-4.56291681223953,5.24033642032689e-05,0.000359575987564777
"g23192","g23192",2.22101150774217,-1.36717944906089,4.5627265273025,5.24297830654564e-05,0.000359575987564777
"g12598","g12598",2.06832015607972,6.95993432995911,4.56260766200274,5.24462902809342e-05,0.000359575987564777
"g20976","g20976",-1.44463489662208,5.17548201995621,-4.5622149255889,5.25008724176953e-05,0.000359792817403821
"g6060","g6060",2.07621592147179,2.68877941787131,4.56008677496242,5.27976285990245e-05,0.000361668371080643
"g20760","g20760",3.26369384673314,-0.164231874043553,4.55586472875025,5.33934907574789e-05,0.000365590292984695
"g3774","g3774",-1.47007119427576,6.50568286813899,-4.55460652908558,5.3569528680606e-05,0.000366635468563816
"g19388","g19388",5.33129769364356,-1.96139413079252,4.5552853675777,5.36943203837869e-05,0.000367329150316496
"g9617","g9617",3.03830288622335,2.03957834406552,4.55155421807591,5.40051288948715e-05,0.000369294234367069
"g9739","g9739",2.78242188773873,-0.637965553131938,4.55059778962116,5.41414795358591e-05,0.000370065158641744
"g22135","g22135",1.59012199876648,2.67828050665177,4.54831087266223,5.44701710773353e-05,0.000372149516693582
"g5210","g5210",2.00057097961635,4.20772236566289,4.5468202374298,5.46856179433212e-05,0.000373458688464346
"g14249","g14249",2.11983496567782,1.13804960659052,4.54559272043467,5.48636731363755e-05,0.000374511476074222
"g5239","g5239",2.14163492916379,-0.509841509655037,4.54247813349747,5.53180493802747e-05,0.000377448753999585
"g20229","g20229",3.63847274261884,-2.20328850419702,4.54086330783375,5.55637951153449e-05,0.000378960557372846
"g8240","g8240",-1.51586743679618,7.34463326597468,-4.53732067188826,5.60787118363786e-05,0.000382306068121602
"g4014","g4014",1.73369289569274,5.26081492003352,4.53523374420415,5.63894618472757e-05,0.000384257406753197
"g16030","g16030",2.19834012535167,3.33212469963259,4.53287540905631,5.67426919639967e-05,0.000386496397719131
"g19867","g19867",2.92663401847422,0.989105968828277,4.52763289466854,5.75363344675099e-05,0.000391731959213416
"g18751","g18751",2.41519083375498,-0.905387264026356,4.52613051150509,5.77651615121899e-05,0.000393119138680223
"g8991","g8991",-1.9511599186907,3.57782533551689,-4.52551767801251,5.78589504446454e-05,0.000393586514895368
"g18265","g18265",2.92335210702764,-1.84822120130026,4.52418384602147,5.80641485290064e-05,0.000394710607357799
"g9786","g9786",1.83885396596476,4.01189580568558,4.52411277854208,5.80745652119623e-05,0.000394710607357799
"g8863","g8863",-1.70436274860188,2.744290561596,-4.52349553864786,5.81695480424111e-05,0.000395184796908847
"g15950","g15950",3.59136130273963,-0.842400600441204,4.52145463050638,5.84928450092241e-05,0.00039720899472685
"g4722","g4722",1.97751202520302,2.87482237272109,4.51977540832772,5.87452991484325e-05,0.000398750573214978
"g10854","g10854",3.39821860584486,-0.587863893506531,4.51961195123023,5.87749762646785e-05,0.00039877930865641
"g20567","g20567",-2.21082082346158,1.907559825263,-4.51939108763083,5.88051034319378e-05,0.000398811071436071
"g14463","g14463",2.21923186258384,2.81682167117692,4.51611741133005,5.93169700463556e-05,0.000402108508450057
"g8406","g8406",2.3271119488469,2.59742361561309,4.5139300592895,5.96614559045127e-05,0.000404268914133778
"g17919","g17919",-2.23140649710842,3.64340505460281,-4.51201000263334,5.99654785878865e-05,0.000406153390625733
"g19950","g19950",-5.39096431827927,-2.59826861687356,-4.5095659887487,6.06358270721631e-05,0.000410516335940394
"g2066","g2066",1.79914869930256,4.08697895894235,4.50751898128972,6.06826349416451e-05,0.000410655845181522
"g10793","g10793",3.23248067685333,1.13755266792358,4.50612478670783,6.09093693281158e-05,0.000412012320017074
"g23298","g23298",1.81422914136319,0.946951447615556,4.50581162577185,6.0957513001869e-05,0.000412160095460869
"g10857","g10857",3.21728943685347,-0.816591030708245,4.50522960170924,6.10537304382816e-05,0.000412632650780159
"g23057","g23057",2.93391103558005,3.26291481526359,4.50374729672287,6.12921094989911e-05,0.000414065186283486
"g20568","g20568",-2.14271325004453,0.60678820607113,-4.49701396766222,6.23936807990979e-05,0.000421325359398647
"g7838","g7838",-1.93518767966599,1.22614003244549,-4.49550995134218,6.26425519932769e-05,0.000422823737033001
"g21111","g21111",3.80220651149518,-1.79690119901182,4.4950830203029,6.27302726668446e-05,0.000423233561561539
"g3902","g3902",1.79581004788036,0.432979423693802,4.49213923059186,6.32039060054879e-05,0.000426245619115324
"g9872","g9872",1.43428788906677,5.59696409650239,4.4839286041047,6.45923338987671e-05,0.000435421784600162
"g11432","g11432",2.25883235572413,3.52775427922397,4.4825312379479,6.4831639258463e-05,0.000436847068829703
"g7851","g7851",1.45907963487578,4.62412415766059,4.47629693157453,6.59100673982159e-05,0.000443922856180592
"g316","g316",2.18862193643749,3.73382519595273,4.47484611723619,6.61635862423923e-05,0.000445438954972944
"g19080","g19080",-2.36063101669701,0.9693711685929,-4.47232438777423,6.66065574722429e-05,0.000448228671216171
"g9006","g9006",1.57721157963417,8.53857713500493,4.46870655087356,6.72472062770923e-05,0.000452345692695651
"g15766","g15766",1.81792696785741,4.11787860585785,4.46820109098435,6.7337201945403e-05,0.000452756742209482
"g23248","g23248",1.50812684370191,4.81375853530919,4.46606598551979,6.77186755011129e-05,0.000455126415578449
"g11563","g11563",1.86496559595585,7.66066140109082,4.46503491451953,6.79036634411375e-05,0.000456174075059129
"g15334","g15334",2.26413740433032,4.24379183552947,4.46466187600748,6.79707198921711e-05,0.000456428917253641
"g15709","g15709",6.38598489371677,0.159891727730599,4.46513276371539,6.87530715724724e-05,0.000461484749788163
"g2913","g2913",1.97593568971266,1.58055184073767,4.45846022821026,6.909513319301e-05,0.000463582201427246
"g20585","g20585",-2.24048174276776,1.62684420555604,-4.4527658310611,7.01438749510061e-05,0.00047041718104712
"g10133","g10133",1.62328762817438,7.13665747851403,4.45129262066978,7.04177614244507e-05,0.000472051999489057
"g5261","g5261",1.87053129533223,5.88818895526016,4.44667051617723,7.12839988480702e-05,0.000477654601943482
"g5230","g5230",1.51141331671124,5.28786862055427,4.44436709791625,7.17196361043129e-05,0.000480368314813203
"g11105","g11105",1.83571271267621,1.31489417345955,4.44064319238539,7.24295332565177e-05,0.000484915879850235
"g13100","g13100",-1.56621358085518,2.19888883876641,-4.43772596938225,7.29905289280981e-05,0.00048846309132796
"g6673","g6673",-2.19960819317002,2.72148770388289,-4.43689705559339,7.31507224852771e-05,0.000489302485108164
"g7409","g7409",2.0329438781328,1.83446041582665,4.43675402114213,7.31783975686554e-05,0.000489302485108164
"g23628","g23628",4.73460914139425,0.807266528726848,4.43395014845252,7.38747040179012e-05,0.000493747648645017
"g11293","g11293",1.92537147155296,4.00709986021519,4.43276169084288,7.39551347449166e-05,0.000494074521251951
"g1919","g1919",2.32915976159702,-0.837138666123094,4.4324651296733,7.4013169373726e-05,0.00049413138626996
"g13661","g13661",-1.4101040694228,4.51699954754429,-4.43239594637844,7.40267016500904e-05,0.00049413138626996
"g14149","g14149",1.407937594863,6.66247768904016,4.42778838050214,7.4934206869037e-05,0.000499784631785536
"g6318","g6318",2.48578720439995,2.15855216787975,4.42777248200446,7.49374009249033e-05,0.000499784631785536
"g19799","g19799",-1.3155980262535,6.94320044013557,-4.4260478668817,7.52798896039355e-05,0.000501855257236275
"g5847","g5847",2.26827711534319,0.452060538345602,4.42539402987429,7.54101630545023e-05,0.00050240741550726
"g9782","g9782",2.73984062893951,3.27722966119072,4.42531182370027,7.54268263056584e-05,0.00050240741550726
"g3622","g3622",-1.70977736377359,3.36506214802056,-4.42502298058352,7.54841831807068e-05,0.00050257587212881
"g1134","g1134",1.84033683357242,4.34253194074753,4.42423327426677,7.56419736190274e-05,0.000503412591308287
"g192","g192",5.24344597247888,-1.96589546117447,4.4249010644641,7.58302438606711e-05,0.000504451363339685
"g1886","g1886",-1.40207299376829,5.03491751730844,-4.42262862476234,7.59636080224837e-05,0.000505124152964101
"g2174","g2174",3.61312310154396,0.732223795570921,4.4213648375002,7.62311186128488e-05,0.000506688007641721
"g1712","g1712",-2.34600545501421,1.20137024185797,-4.41874482857162,7.67477252239785e-05,0.000509905509722516
"g15224","g15224",-1.83216139415473,0.187741933655283,-4.41793580205787,7.69120573536689e-05,0.00051078079445087
"g21197","g21197",2.26677099235873,1.60587145599678,4.41534611505954,7.74404873235781e-05,0.000514072324363592
"g16914","g16914",1.73861291570201,2.65973358613004,4.40907694632706,7.87346936765572e-05,0.000522442359861423
"g16673","g16673",-1.69535122242709,3.36185203761579,-4.40840090169351,7.88755348737925e-05,0.000522971459652812
"g10159","g10159",1.44111903932616,9.17000841639183,4.40837389209957,7.88811670145631e-05,0.000522971459652812
"g15842","g15842",-1.6435368528544,1.10346907633852,-4.40750513086533,7.90625377348936e-05,0.000523952284955175
"g21028","g21028",-1.29551396391057,6.00197987767813,-4.40719003797418,7.91284218648456e-05,0.000524167267915353
"g12771","g12771",2.54702031690842,-2.14732960029479,4.40643320828658,7.92869722383533e-05,0.000524995655214073
"g16160","g16160",4.12457771886925,0.343983111262696,4.40561411055246,7.95126138243593e-05,0.000526267397157594
"g21744","g21744",-11.9163555792695,0.972403766132522,-4.44546552209579,7.97859977351193e-05,0.000527853922542222
"g13908","g13908",1.75687600475308,4.24213874423437,4.40152897948949,8.03214585111915e-05,0.000531172244407555
"g6573","g6573",1.37325070322405,5.48750019441628,4.40023131845528,8.05974424864641e-05,0.000532772550017019
"g20145","g20145",1.45024042924426,4.09517731083246,4.39982564592527,8.06839133433013e-05,0.000533119297567269
"g22422","g22422",-1.9781330221448,2.78043255801113,-4.39922081519246,8.08130070390498e-05,0.000533747264780037
"g22678","g22678",1.46387176251334,4.14586441308965,4.39763502830201,8.11524487620944e-05,0.000535763407518242
"g8158","g8158",2.75873703995249,4.11918297079436,4.39650453573146,8.13956519342115e-05,0.000537142759058904
"g10366","g10366",2.67498869120819,-1.55469981605669,4.3958918926518,8.15274133930867e-05,0.00053778583758832
"g1270","g1270",-1.79375135425277,3.71394032135018,-4.39377280178208,8.19851085209218e-05,0.000540577453028358
"g5159","g5159",1.9487328946908,2.60343251759331,4.39355721667442,8.20318361282826e-05,0.000540658102455245
"g14896","g14896",1.86559361937184,2.43488109775005,4.39081775900987,8.26279164284876e-05,0.000544357853797262
"g15747","g15747",1.52789112217269,6.5012965306919,4.38308600054928,8.43335921908319e-05,0.000555361508574331
"g11837","g11837",-1.83259132307159,6.36153479094259,-4.3823771220399,8.44917153548025e-05,0.000556169111615212
"g19025","g19025",-3.56436143429216,-1.94931199719244,-4.38085659680672,8.48453678450553e-05,0.000558262573566563
"g4316","g4316",-2.59645190743637,7.96615511473144,-4.38050247597856,8.49114252819758e-05,0.000558462764768949
"g14014","g14014",2.40602114968746,-1.45649817266551,4.37907320436855,8.5232613103213e-05,0.000560340077670578
"g13183","g13183",-1.51285976969925,6.6285744378499,-4.3778782211754,8.55021344609201e-05,0.000561876290736268
"g12517","g12517",1.81556068159401,5.4806391398707,4.37647530044776,8.58196686095944e-05,0.000563726599378949
"g18085","g18085",1.74100143896036,2.2443697040988,4.37582984576971,8.59661526980784e-05,0.000564452246014656
"g22653","g22653",3.00957161249702,-0.750720623827464,4.37521373877283,8.6107756849701e-05,0.00056514525674429
"g14611","g14611",-1.69798758996114,6.2713605849506,-4.37370946951618,8.64491166027513e-05,0.000567148181044337
"g6027","g6027",1.56771549478083,4.84825838572996,4.37236281685261,8.67572459740107e-05,0.000568931513033753
"g13727","g13727",-1.8596844358906,-0.0263882704914868,-4.37214815134099,8.68064646158058e-05,0.000569016194029077
"g14931","g14931",2.49957675650378,0.171703811621296,4.36762196739092,8.78507779281576e-05,0.00057562092076422
"g5695","g5695",-1.50378682043303,3.60376116428966,-4.36407023423479,8.86788722944379e-05,0.000580803997271511
"g2938","g2938",-5.24709799721984,-0.709396690374271,-4.36068345066112,8.98868212061179e-05,0.000588469569241222
"g21194","g21194",2.38024976181753,-0.0803055847692588,4.35584772112904,9.06260195690439e-05,0.00059306121282072
"g3445","g3445",-2.06066391733708,-1.18597158830156,-4.35535333553069,9.07444118638987e-05,0.000593588133198199
"g19503","g19503",1.72713389066933,5.71912214703085,4.352282489143,9.1483396422493e-05,0.000598172412236017
"g22410","g22410",2.11894227889543,-0.35586902339307,4.35095939772846,9.18036330829761e-05,0.000600010147897462
"g22974","g22974",-1.946430121812,0.17093264736964,-4.35080521220634,9.18410224466287e-05,0.000600010147897462
"g14005","g14005",3.896674073338,-0.710379793755864,4.34859256608813,9.24188758003715e-05,0.000603533766841343
"g20562","g20562",2.18631250795907,2.09984979692962,4.34384462034226,9.35448466411142e-05,0.000610632395421151
"g21734","g21734",3.84239531909419,2.0116134801053,4.3393901303688,9.46874310308867e-05,0.000617833516464233
"g12568","g12568",1.70631628367287,4.86318645964451,4.33873612947559,9.48152392567663e-05,0.000618410006188638
"g9521","g9521",-2.54437139135373,5.97447300859506,-4.33849936991998,9.4874637543833e-05,0.000618540014236478
"g16137","g16137",2.43141694032418,0.158602677953391,4.33776746225653,9.50580980435526e-05,0.000619478407749106
"g2481","g2481",-1.59225213354655,5.55033371940991,-4.336096247807,9.54784313924981e-05,0.000621959042067591
"g5867","g5867",-2.27047019212277,1.58236635246156,-4.33437014462856,9.59145609400881e-05,0.000624540470965517
"g2480","g2480",2.32767745803859,1.14993835673483,4.33257035442204,9.63714125955485e-05,0.000627254630236724
"g3757","g3757",3.1037140848285,0.369287616689359,4.3290284456007,9.72797279369616e-05,0.000632903767520133
"g5376","g5376",3.82213304273775,2.01948292541993,4.32856408869956,9.74315686664348e-05,0.000633628620626154
"g16792","g16792",2.57650600353819,-1.61449158935272,4.3269605457468,9.78093916840886e-05,0.00063559363615072
"g22005","g22005",2.06143446900211,2.29951097698062,4.32693892632135,9.78148312636723e-05,0.00063559363615072
"g22611","g22611",1.99665147653444,3.57219846612845,4.32624654213373,9.79937760442501e-05,0.000636492520489652
"g5295","g5295",1.56292645447742,5.18597101557251,4.3233785690616,9.87384643646624e-05,0.000641063774642649
